stock id,quarter,profit_margin,total_asset_turnover,financial_leverage,ROE
2603,2020-09-30,0.1723848271972383,0.17001083656917285,3.8086761434500507,11.162197123856343
2379,2022-03-31,0.17429183341980797,0.27429747772296537,2.3344926902368974,11.160698366936018
3037,2022-06-30,0.23536564681879504,0.18104403718980583,2.6190853918277157,11.160328005052241
2912,2013-06-30,0.05248703873489043,0.575351091008797,3.67991539641862,11.112783310064273
9910,2018-09-30,0.10323603006682067,0.5267973871458833,2.036149878846551,11.073493383114505
3008,2016-12-31,0.5380587901561852,0.16196185896887813,1.2632910310132353,11.008949928304663
9910,2019-09-30,0.1021996431007993,0.512724030589911,2.0962318224007404,10.984299385595369
9910,2018-06-30,0.10123199534188349,0.4938739995215034,2.1902742255030456,10.950462255492502
9910,2019-06-30,0.10088213656020241,0.4658702664846571,2.316573524741827,10.887429435286851
3037,2022-09-30,0.2414694699468047,0.17893612482600746,2.4594104217747437,10.626524932479708
3008,2015-12-31,0.43517788353181647,0.18384414194954204,1.3249957376435562,10.600615757673438
2912,2014-03-31,0.06443673943828199,0.591230674878754,2.7786193118660254,10.585699586331925
2912,2017-06-30,0.0564637599056537,0.5713058179410591,3.210992552729926,10.358043710347966
2912,2016-06-30,0.054226601296967075,0.5757122043125735,3.297140267401949,10.293314559245168
3008,2016-09-30,0.4862580861498051,0.16782003028066753,1.2576063350904054,10.26255146303345
2330,2022-09-30,0.45824306037656226,0.1320488682190896,1.6870524669982145,10.208435033207971
2912,2017-09-30,0.059238309896606445,0.6093637001124191,2.8047269485475326,10.124412383535878
2912,2016-09-30,0.05632266172452617,0.6349462386120767,2.813293729262449,10.060862270385199
9910,2015-09-30,0.09331433279871881,0.53610563956861,2.005941413951796,10.034990732677581
6505,2015-06-30,0.13421260480891598,0.420617702819835,1.7646213170983884,9.961675114823908
9910,2022-03-31,0.0985666707479359,0.44992867136921777,2.2449242259518147,9.95578349431764
3008,2015-06-30,0.350193393894251,0.18091392309696167,1.5712647085315286,9.954725678219782
2912,2013-09-30,0.0488682568015136,0.6327601382115167,3.2047933133644855,9.909825005350111
6505,2016-06-30,0.18328218187534118,0.31525152156247743,1.703646437314288,9.843666850910031
2912,2014-09-30,0.05122302193052957,0.6295625959029897,3.039678955280033,9.802386683420043
9910,2017-06-30,0.08917930292241799,0.47209220796425927,2.3161721650716722,9.751282621001476
2912,2014-06-30,0.04822526296078977,0.5832122413700128,3.445075184121044,9.689468154924628
2327,2017-12-31,0.3132816224332043,0.13847723492578076,2.224374291630655,9.649863482767769
9910,2017-09-30,0.09013017178159863,0.5026144417048811,2.126134041546759,9.63154155932423
3034,2020-09-30,0.15477112285873393,0.4321846144949091,1.4352400189109746,9.600277151955783
2615,2022-09-30,0.350642511937832,0.16833848240804364,1.618849992151413,9.555525680446944
2330,2022-06-30,0.44404068823739823,0.1229056645791101,1.7311320062237545,9.447672985705768
9910,2018-12-31,0.09948167217892333,0.49329793065176464,1.899987735743107,9.324019388750992
3008,2017-12-31,0.5350008975401929,0.13881143093620066,1.2543799391564017,9.315557302794062
2912,2015-09-30,0.05149106785936697,0.602892179596376,2.991404822500212,9.28638614676902
3008,2017-09-30,0.520833755080574,0.14287372784509256,1.2404589637734098,9.230684370061502
2379,2021-03-31,0.13087717933265716,0.2812461268139464,2.5053283439569953,9.221787885212466
2912,2015-06-30,0.048078786048148955,0.5614880885050977,3.413838409875938,9.215884038428623
2379,2020-09-30,0.11198019026117267,0.27537209182554767,2.960758979373558,9.129861299067421
3034,2020-12-31,0.1623050213420644,0.3864470867118288,1.4545826232312917,9.123477153296895
9910,2015-06-30,0.07760257208820279,0.5550643868701416,2.1140476366436736,9.10613844592686
9910,2020-09-30,0.09853982531085073,0.42139098364137856,2.184641730307792,9.071461298869652
2454,2022-06-30,0.2286781091207958,0.21311189834408717,1.860356725224733,9.066267291306973
2379,2022-09-30,0.1413084259185924,0.221459342244282,2.8825698107469986,9.020734448573913
2408,2015-09-30,0.4577099286855781,0.09813757136292102,2.006548948989038,9.01312508120919
9910,2021-12-31,0.09519073747451366,0.3990339175831556,2.361780718615634,8.97106650340037
3008,2014-03-31,0.4373840998478626,0.16808901842680063,1.2195288821322996,8.965910976995566
1590,2017-06-30,0.2740534727362002,0.14228491677595484,2.29623510756563,8.953864679488705
9910,2016-09-30,0.09250432001860985,0.48866902257357886,1.97874131908965,8.944701397531585
9910,2021-03-31,0.0945841936305469,0.44096362221291857,2.14455713022213,8.944559330957029
2408,2015-06-30,0.3823017780206415,0.1036597948054231,2.254231436638958,8.933366766555086
2379,2020-12-31,0.118872890788502,0.2827868325049567,2.650126917514576,8.908584030009283
1590,2013-06-30,0.26507285990049234,0.16540721994208346,2.026999491492185,8.887372143160079
6415,2015-12-31,0.30128550648660224,0.2542258980678659,1.1561287124673274,8.855319137854252
8046,2021-12-31,0.24058640306126938,0.2622052731223215,1.3919615403295549,8.780914259338688
9910,2014-09-30,0.0781054668391473,0.5275555141890421,2.1250357591801454,8.756203410945085
2330,2022-03-31,0.4131202226666917,0.12299415002942937,1.7198924862203853,8.73900945900907
3008,2015-03-31,0.417070061934221,0.1538793697917241,1.358053363365411,8.715779829663886
9910,2015-12-31,0.08765357125478143,0.5148859253328565,1.9294778478448738,8.708040342133978
2303,2022-09-30,0.3626712523594641,0.14515300641178086,1.647878919114947,8.674899763672551
8046,2022-03-31,0.26671460077855164,0.23780453689286266,1.3663339838887243,8.66610201796829
9910,2017-12-31,0.08487119009100914,0.5046286190521558,2.0112656354927427,8.613935240335264
3008,2013-09-30,0.32360658257002595,0.21169809226369102,1.25519642953885,8.598961147645262
2912,2013-03-31,0.04689325159005181,0.5863101122214064,3.1009756855123203,8.525818705216812
9910,2021-06-30,0.09432476421296526,0.45426739257104026,1.9814956356372402,8.490444208385012
6415,2021-09-30,0.3212376830204287,0.2427330281833768,1.0888487272759126,8.490297468155866
2912,2017-03-31,0.05750089048649118,0.5779616387438833,2.5533361625489626,8.485580940226573
8046,2021-09-30,0.22059923525309363,0.2727842382976868,1.397412261036359,8.409067233531939
9910,2019-03-31,0.09629955670507302,0.4577211495257185,1.9058648953912545,8.400736808371073
6415,2015-06-30,0.2457241773573893,0.2818738204501435,1.2112781023025638,8.389701277649138
3008,2018-09-30,0.5125192593393485,0.132417225138194,1.2216998830503674,8.291234625086046
3008,2013-06-30,0.34748440128026614,0.1762697787077803,1.3466254728872569,8.248215484422351
6415,2014-06-30,0.27856211848662676,0.2540947689341852,1.1648951788741222,8.245265199456039
9910,2014-12-31,0.07797563381622931,0.5160259557743203,2.044234217229393,8.22547740810933
3037,2022-03-31,0.1916726040086037,0.1679052334358109,2.530294426938234,8.143204379094321
3034,2020-06-30,0.13738325812045465,0.3419779840149358,1.7301402687373244,8.128553600630664
2912,2016-03-31,0.05324707661415158,0.5704726637245355,2.6758065038938184,8.128030272817663
9910,2019-12-31,0.07965057075433626,0.4602679713628942,2.2028287728149807,8.075703908917356
2379,2020-06-30,0.116951072965334,0.21234379031430292,3.246519742242242,8.062353272921392
2408,2018-09-30,0.5280945079436427,0.13418782361044332,1.1360537551174716,8.050514594100639
3045,2014-06-30,0.1584311380664539,0.18825983347497544,2.6805250460089605,7.994992885223902
3034,2014-09-30,0.1366192429170298,0.33240530943476027,1.7573243934323486,7.9805305402551845
2330,2014-09-30,0.36500695092967683,0.154862260011806,1.4102007021744805,7.971272474203664
3045,2013-06-30,0.1501508630326232,0.23932013590544887,2.2170050336358593,7.9666135887437015
3037,2021-12-31,0.16900566494335956,0.17973155466123708,2.595622384920634,7.88437194502927
2912,2018-06-30,0.049259600428590754,0.4412423016001003,3.6132387489438855,7.8535259849985914
3045,2013-09-30,0.1579215898165582,0.24931242828149253,1.9932285286499096,7.847702495296771
2330,2020-12-31,0.3950524612746546,0.13095648329818813,1.4917748770368962,7.717649745716655
6415,2022-06-30,0.3179880419770335,0.2132031819106756,1.1377678305607322,7.713617879081533
6415,2021-06-30,0.29568677986370256,0.23033999444542277,1.1316405437283161,7.707433004960565
2408,2018-06-30,0.4598947301091236,0.14121368612456223,1.1857987635698335,7.700983907658281
1303,2016-12-31,0.3710665567828556,0.135298700668383,1.5302951314619102,7.682819620394825
2330,2020-09-30,0.38543224223772277,0.13523674369713173,1.4738141089299406,7.682197290098909
2330,2021-12-31,0.37968410621139165,0.11761881616614955,1.7162419805523728,7.664392594022167
2330,2014-12-31,0.3593845122310325,0.14883020389388618,1.4298254973298141,7.6477462759782275
2395,2022-09-30,0.1706408088745665,0.2967978558509747,1.5063426880563433,7.628996996887939
2207,2014-06-30,0.06639650746438304,0.28645237854001454,4.007222361729028,7.621511521712426
2609,2017-09-30,0.037552916319061616,0.2729340796295135,7.418992030533465,7.604074109140206
2303,2022-06-30,0.298249979113218,0.14418117619123205,1.7643721634929568,7.587158962397201
2395,2020-06-30,0.16679952995287758,0.26729836006481744,1.6970095764535242,7.566158063321576
1590,2021-06-30,0.2541487989847404,0.16030778154867517,1.8554991053277816,7.559680048978653
1590,2020-09-30,0.29524654770759967,0.13206949336221532,1.9376028144050905,7.555306662054815
2330,2016-09-30,0.3716855822978041,0.15151445313132955,1.3386530130370737,7.5387232005251565
2912,2018-09-30,0.04943394668559333,0.5075098628481672,3.001725452714931,7.530793503689871
2330,2021-09-30,0.37735792553439174,0.12443924621552621,1.6033678100369428,7.529116337221378
1590,2013-09-30,0.24354674200194282,0.14918757539899202,2.0691257705884647,7.51799218459106
2408,2017-09-30,0.6430546313265222,0.08280989824496136,1.4105223012703962,7.511213012208039
2912,2022-06-30,0.040874971156935946,0.32112074616453434,5.720517841699727,7.508638016497423
2327,2018-12-31,0.27335233539384923,0.1321198949250982,2.065276338751788,7.45880370303672
2379,2019-06-30,0.12154394734557476,0.21514547624357547,2.8486887070237943,7.449215691641371
2330,2015-06-30,0.386550817097949,0.12769329676001626,1.5083550565126738,7.44523274574507
3008,2013-03-31,0.36239616160741217,0.1586651589816646,1.2906433768481742,7.421153546867393
2912,2020-09-30,0.046897387623247654,0.33696227816884644,4.685520079246835,7.4043636568378774
3034,2014-12-31,0.13815484975459297,0.328947169611679,1.6271981285035515,7.39490714132949
6505,2016-12-31,0.14972002904630188,0.3366462188919163,1.46349000728698,7.376382096571962
2207,2015-03-31,0.07504579970348878,0.27882058096913714,3.5164889879054737,7.358011790595122
6505,2018-06-30,0.1311100323957765,0.39698401075411305,1.4131889597937222,7.355448782961595
2912,2019-06-30,0.04645229838035553,0.35512886715132214,4.45321777118253,7.346273897669904
3034,2014-06-30,0.13508111486079527,0.2890361830081,1.8806517860106844,7.3426907987582375
3045,2016-06-30,0.14974729826764469,0.1865389163876068,2.6279092393803656,7.34072250373429
2454,2022-03-31,0.23413256409118552,0.2013744967260273,1.5544231993229254,7.328845370382514
3034,2019-06-30,0.13045626472307148,0.3184150293885356,1.7548268169060421,7.289416417352923
2912,2022-09-30,0.04136718664455528,0.3401699314927871,5.171828622922415,7.277731580223117
2912,2015-03-31,0.04905921352367114,0.5466542514769758,2.7091797572168215,7.265594130118005
2379,2014-09-30,0.18119063567714483,0.19619387976562172,2.043824266606841,7.265487425075183
2454,2022-09-30,0.21866264762564455,0.22216379830736802,1.4939514195950017,7.257455298680238
9910,2013-09-30,0.08096005871821786,0.46505570045709843,1.9224655755049227,7.23826299147489
2912,2019-09-30,0.04738410062627078,0.3593759042015551,4.248286925504973,7.234282059269168
2207,2016-06-30,0.0699054945867729,0.2734181326632073,3.777575005446156,7.220241465368178
3037,2021-09-30,0.15415883849268283,0.19315904885282933,2.424218349578823,7.218637310151645
3008,2019-09-30,0.4634066085195889,0.12952229188047026,1.2023966411312454,7.2169633171740895
2379,2019-09-30,0.1198294395644336,0.21524722259815351,2.797773317778432,7.216283863263662
2330,2016-12-31,0.3822190341986271,0.13900528240557272,1.3571121714267076,7.210400043947734
2207,2021-03-31,0.0871552714428164,0.21834333888710716,3.7846631944643674,7.2021281352655215
2330,2021-03-31,0.38558169011950905,0.12415002025152029,1.5039340700420942,7.199328578856376
9910,2014-06-30,0.06009840997714132,0.5339775480103893,2.242908253275777,7.197762092374785
2395,2022-03-31,0.15931215556892928,0.26344955593119124,1.7129730578538171,7.189470682155284
2330,2019-12-31,0.36590363109052215,0.140072571597854,1.3962218225255016,7.156064442290093
9910,2020-03-31,0.07764880273219717,0.4249303539909257,2.1679892705782824,7.153352842605322
2454,2021-06-30,0.2195454905427432,0.19917309785760287,1.6275087902448728,7.116698090670642
2454,2021-09-30,0.21637458046702054,0.215414601945548,1.5247568249125614,7.106928783652822
1590,2020-06-30,0.24679020492647435,0.13053362688197306,2.206001866999014,7.106507182905513
9910,2020-12-31,0.07784073989004625,0.40238212550617225,2.2623609849025774,7.086104266515497
2327,2021-09-30,0.23287023421656614,0.1222532975953485,2.4750637743381216,7.0462971862277595
1590,2014-06-30,0.2621426090567525,0.13926857416642296,1.9290068049978448,7.042461907680504
1590,2020-12-31,0.29346878883920646,0.1300961471320218,1.8421032951304177,7.032995410456959
2330,2015-03-31,0.3557286576608686,0.14261343003623325,1.3852417771031988,7.027564814281948
2207,2014-09-30,0.07025596737566489,0.2677712701365725,3.7345433821448735,7.02562079895008
2330,2020-06-30,0.3890992899875782,0.12688482403715734,1.4226385569665527,7.023679647408179
3034,2022-09-30,0.22005464614388107,0.20607354320736035,1.5486646035522527,7.022797616554088
2395,2017-06-30,0.15102189107800837,0.2813998669543369,1.651867700618711,7.020031377515474
3045,2015-06-30,0.14361035949903575,0.18099338512540072,2.699428431277263,7.016496126860196
9910,2015-03-31,0.07352587677058735,0.4764009002023096,2.002127381476341,7.013010524320475
2330,2020-03-31,0.3768961838910175,0.1325471572069153,1.3972902980980948,6.98037575605206
2327,2021-06-30,0.22829323403993657,0.11975033528333721,2.5530916106592714,6.979690690764706
9910,2013-06-30,0.07239028466559219,0.47277986829635826,2.038369859040892,6.976253423511793
2912,2016-12-31,0.04298574131643297,0.5666953680533098,2.8597672103576177,6.966341590568874
2395,2019-09-30,0.14997925920239918,0.3168559918635127,1.4655721310017686,6.9646665168072355
2454,2021-12-31,0.2343302876134856,0.19467151384784384,1.523993906447981,6.952068813690585
3045,2015-09-30,0.15516419710857593,0.1779911430789941,2.513470995730939,6.941667199800262
2330,2013-06-30,0.3320464746361323,0.13324921638011922,1.56771454224851,6.9363424174808035
6415,2014-09-30,0.2369413591044254,0.26278299115601017,1.110348917177785,6.9134941606835945
6505,2017-09-30,0.14507223189002966,0.3696130238309234,1.2886698952582654,6.909923533448356
8046,2021-06-30,0.1865282247493722,0.2509902194214664,1.464812010626394,6.857775243177974
2912,2019-03-31,0.05336205072649443,0.3460692095407861,3.7106389898990706,6.852423187304001
6415,2016-06-30,0.1904239568976876,0.19429627622847473,1.8509639012397614,6.8483194660104285
6505,2017-03-31,0.13750271375695888,0.3491770610547929,1.4256243231412102,6.844820620235819
3045,2014-09-30,0.14104938432775016,0.1893358176798985,2.5610044819582334,6.839341871259778
3045,2017-06-30,0.14518013776923125,0.18968884488844048,2.477470495625822,6.822719037869261
2603,2017-09-30,0.09686784721337723,0.2147296808730705,3.2763052883655477,6.814846680731532
2330,2014-06-30,0.32597365986640053,0.13607908911804306,1.5324504834756032,6.797674306092376
6415,2013-12-31,0.27179237356311564,0.22906458911332017,1.0884076563710607,6.7762092985076965
6415,2015-09-30,0.23705856938519554,0.2569882398190396,1.111856765349994,6.773572006612127
2207,2015-06-30,0.0666781334625608,0.2581960649458305,3.9341797440202955,6.773096309986597
3034,2018-12-31,0.13377428880259126,0.31925301348837287,1.5855399927480849,6.771499597806666
6505,2017-12-31,0.1389559226152542,0.3875561051913325,1.2539448928381323,6.752896536929315
2912,2020-06-30,0.043999377550401286,0.304016783488473,5.048260560840499,6.752830596019383
2330,2021-06-30,0.36136901453191694,0.12032569011028613,1.5510836673716548,6.74441828886509
2303,2021-09-30,0.3103733566564867,0.13038161796208667,1.6645436034146774,6.735905339629331
9910,2016-03-31,0.07263791041326509,0.4767035599321063,1.9311036502916894,6.6867844249731
3045,2018-06-30,0.14161547671788768,0.18849030260689292,2.496829299394546,6.664822418290142
2408,2017-06-30,0.5145593418780496,0.07571641946593483,1.7095774775567174,6.6606148834190675
6415,2014-12-31,0.24644787199972942,0.2417626138449108,1.114458256775706,6.640152002724749
2303,2022-03-31,0.316378600005487,0.13133506222946792,1.5975266555225958,6.63797935635645
2395,2013-06-30,0.14420455195958015,0.29127347520069113,1.577119370653799,6.624368340060805
3711,2018-06-30,0.09371649297389723,0.27426537159860437,2.5711650013945646,6.608713939070035
3045,2016-09-30,0.145034423932463,0.1880741231950301,2.420186717638192,6.601597065483973
2912,2013-12-31,0.036049634392500716,0.6025947122449734,3.0364619956622994,6.5962032755312645
2395,2019-06-30,0.13663416479119153,0.28146581109147784,1.7125892455116627,6.586249349213304
1590,2021-03-31,0.2438800541163988,0.13916784473591085,1.9346022098555105,6.566090491153011
2395,2016-06-30,0.1371485978265415,0.29047666835714636,1.6438145187124742,6.5487051717844675
2330,2015-09-30,0.35442616527978654,0.13481942205727135,1.3694402553344318,6.543669057159645
3045,2017-09-30,0.14299510223593576,0.19645094198100752,2.321979862304646,6.522794962291758
2395,2022-06-30,0.1464407104046808,0.259834169087547,1.7139490815662786,6.521627726722948
2330,2017-12-31,0.3577690614748948,0.1393521909392981,1.3080604362982846,6.521453366360329
3034,2019-09-30,0.12236124808855084,0.3477876857489622,1.5306231786027598,6.51367948297122
3045,2014-03-31,0.1506102795472659,0.19399208811833957,2.218674987219308,6.482347665275384
2207,2017-03-31,0.07238930776814327,0.25748778896992697,3.473804347046838,6.474949952875302
6415,2022-03-31,0.2730528877096387,0.19893122920701087,1.1898114565231646,6.462906699747725
2330,2013-09-30,0.3194470382575684,0.13806495262669224,1.4642839742144058,6.45814249820755
3034,2018-09-30,0.11670253192634301,0.3514900056738858,1.5711908479036545,6.444989287745761
2912,2021-12-31,0.04015346967121411,0.32001590552830395,5.012772983003257,6.441287440970743
2395,2014-09-30,0.14544759914941438,0.31245763843936936,1.417068697496781,6.440040635365529
2395,2021-09-30,0.14747733648789335,0.28723963366002353,1.5131148105219616,6.409756505539428
5871,2018-06-30,0.29082370613031844,0.035498287270222355,6.206790021372573,6.407730792304328
3008,2019-12-31,0.44084655196927214,0.11934143344421633,1.2170016481252803,6.402798944958669
9910,2020-06-30,0.06965590310736408,0.40546421823540624,2.2646650968373807,6.396088265494365
2330,2019-09-30,0.34500606576579407,0.13730705124734538,1.3444021932990096,6.3686705509562085
2395,2015-06-30,0.13291114433934875,0.29241986371651657,1.6374572466016353,6.364118199682885
3034,2020-03-31,0.13090473273762113,0.32589861271023873,1.4765621376574394,6.299260782716338
5871,2017-09-30,0.26231284208899464,0.033956436955429985,7.070424058009867,6.297774823243955
1590,2021-09-30,0.240207406727077,0.14425333281030525,1.8157908484708043,6.291845842789645
1303,2021-06-30,0.22897275764039732,0.1647945022992734,1.6659434526729267,6.286179669881417
2330,2017-09-30,0.35678939857940273,0.13690887742356395,1.286438492651926,6.283947927193482
3034,2015-09-30,0.12978463286211422,0.3232488784250588,1.4973016837029078,6.281590376024935
2207,2013-03-31,0.06072370902736888,0.3045901037058264,3.3892578868409893,6.268717440699819
2912,2021-03-31,0.045682869758157794,0.3126167473554598,4.389446841441988,6.268670058988189
3045,2013-03-31,0.1451840295466363,0.2543403604054246,1.6934807905249576,6.253373991828738
2912,2018-12-31,0.04460472877748134,0.48323499229570943,2.900511111554798,6.251925751232361
2454,2021-03-31,0.23860531777230773,0.18402775284721684,1.4215774802930727,6.2421467795162116
2207,2013-09-30,0.06607882799583065,0.26585675684221177,3.5530365239011874,6.241797946197688
2395,2014-06-30,0.1302631285384058,0.3000533905419669,1.5967514605677686,6.241045734299362
5871,2019-06-30,0.28544731096605247,0.032971280550595984,6.609769912905039,6.220826841146191
2317,2016-12-31,0.05022122859914111,0.5413641056424783,2.2861783445100405,6.215654939934402
3045,2013-12-31,0.12738291408623395,0.20638951933020247,2.364163765738656,6.215504372209455
3008,2017-06-30,0.41669677786597037,0.10800278445379724,1.3701671715013917,6.166356828212731
2395,2013-09-30,0.13942435847327023,0.31531705274578287,1.4000509136099666,6.155026722148137
2395,2016-09-30,0.14153318710804727,0.3037388621087335,1.43076383463149,6.150729134569638
1590,2016-09-30,0.2344179481464973,0.1242215284506402,2.109693082183502,6.143374739782222
2382,2021-09-30,0.036595291280816594,0.38462133492546485,4.364491292264191,6.143165427982129
2207,2014-03-31,0.06628333085248089,0.2764359787194109,3.3506534618377417,6.139434985883437
9910,2014-03-31,0.0718882117979477,0.45694677528830846,1.865647262878663,6.128480843304749
6415,2016-12-31,0.23525978940410036,0.1967068015321283,1.3213413205511815,6.1147977488053336
2317,2017-12-31,0.041368265455901394,0.5078597396472603,2.907696323236695,6.108859610296773
2395,2017-09-30,0.14261887323654499,0.28875298775113856,1.4824622185159648,6.105020428145063
3008,2017-03-31,0.4519235751582993,0.10674101516764019,1.2640918474943719,6.097825003608487
2308,2015-09-30,0.1095999359234676,0.2435169421724105,2.28469978531891,6.097736071329092
2395,2018-09-30,0.13861414416502726,0.2922839633099604,1.5044362702143736,6.095177125988238
2207,2019-09-30,0.0706142686243598,0.21707860857803213,3.97539298847154,6.093819159568061
3034,2019-03-31,0.1316442260884133,0.30298691461487504,1.5247186504866768,6.081565674017951
2912,2019-12-31,0.04235476089766708,0.33279023005921315,4.314397639055228,6.081251601078799
3711,2022-09-30,0.09844329313232988,0.255649343171993,2.413965381017973,6.07521779800813
2207,2016-03-31,0.07420886034203622,0.23752184416996577,3.443184034183338,6.0690337750016505
2330,2016-06-30,0.32698403748948096,0.12292096616955082,1.5070950248144335,6.057496242279634
2207,2019-06-30,0.06293709344739444,0.22829311557597803,4.210090796417254,6.0491027247243245
2395,2021-03-31,0.1465570957746678,0.24429097536844285,1.689123592118182,6.04749755673069
2207,2016-09-30,0.07340878015872401,0.23337112970927035,3.527251914669014,6.042708074921313
2379,2019-12-31,0.09850216656590569,0.2272134440882108,2.6968556394425818,6.035837060652655
2395,2018-06-30,0.1261038362907621,0.2788700718171627,1.712747858191198,6.023149465070458
3008,2018-12-31,0.5205348255148512,0.0938191018387071,1.2327969597573953,6.020500769468682
